22.png,34.67664009657804,32.45910046770661,25.618450450566105,9943.262851832167,21105.586325817505,0.1917344153830381
24.png,38.70471705963123,29.448652352481947,12.340346047602802,12382.845811491341,24856.89963877019,0.28941615167869644
26.png,47.46896655851479,43.717094418828445,24.700838196966213,12951.705061725026,32223.94682334726,0.15611307631507088
27.png,42.5841262327414,34.14637869822492,15.877057199211077,13444.973121002364,26720.83526195705,0.33188479227222745
29.png,35.66552532358879,29.051685531527493,23.1204371148276,12865.941885180722,24858.778847345755,0.14434935086998552
33.png,41.813531704140544,41.298544771977774,38.96934219556012,12296.225982499538,22937.086795891893,0.1975942589390996
34.png,46.09702545602583,41.59492388383779,23.414052422750256,13914.017755564879,26702.396415368676,0.2796897391706504
38.png,33.686289786205705,30.022045406537963,22.488063616525835,8985.072663970823,28743.856830444256,0.24497104387800026
40.png,39.923627371013424,40.817387259957755,38.80478341549024,14432.060053872056,19132.927404736634,0.16769890998371745
41.png,46.31021499999994,46.28295500000006,12.297720000000073,16647.542265227232,18967.85688865852,0.334864375311259
42.png,41.74107735694581,37.79889723904955,23.354276849652837,7766.097511518767,23993.58518680922,0.21433450440576704
44.png,40.23501046321766,35.2004567640288,24.135613862511956,9759.830241371285,26033.63411877836,0.23656270860160972
45.png,33.36889915314997,31.940180186794805,26.864432148257254,9110.85688526245,24072.465684905364,0.21239386338123373
46.png,47.54353704705247,44.13023255813953,19.551000540832863,10868.844795153109,25855.558391272767,0.24032783233520078
51.png,25.55338878796854,19.23181345001229,15.434663303468223,12191.893890569529,24895.176137271454,0.17756565092426171
52.png,28.203076013013515,28.552526865819356,7.24679089026922,8213.340986205,22755.02574483181,0.3898189278640257
53.png,44.24542468149087,41.081765621874965,39.26877303045453,7495.325526389759,24991.55683932679,0.0769496438820811
54.png,14.608290249432326,14.486299319727607,9.308072562358543,17737.68636133431,27292.808234742202,0.3187814346119574
55.png,22.88577874530022,29.54923016030072,31.818147635068573,13939.165130787853,26283.630716338426,0.21656330841172364
56.png,42.14449485616769,36.28007628329627,11.427942240484468,13302.158669475695,24994.846668055332,0.37638896098194374
57.png,25.682755273821904,26.654861358566514,17.781177129251194,13032.06716925959,23731.625226388584,0.22636706588229782
58.png,36.23717498774623,32.46447372630204,28.632326437377458,9227.565373680616,23969.64725463286,0.19341886084873244
59.png,23.929016718916845,38.55746067386546,42.8805721952212,9135.835164011825,27200.502813352017,0.31157266890562774
62.png,41.32660626681469,41.04308039246679,32.69910982750388,11565.80134533367,25385.77328521965,0.2761659896495351
63.png,44.7668477205312,43.64861757833873,42.67142844736251,12791.35148356172,16940.964355263357,0.2531210381982842
64.png,40.59315708285543,39.965336029420776,35.52604295729448,10070.652045211387,23757.21671458572,0.25363350843566485
65.png,34.9860654305666,36.540899015531465,34.01308634316084,12319.077649980945,20158.53271076052,0.1449012643510723
66.png,45.760664951513995,36.415475954878254,1.9664555709479512,5558.275004949691,14327.051854447072,0.41859880742615385
67.png,46.27414679327761,29.500153348869947,20.252232562302027,4945.284038379936,35498.54462762423,0.20052320931375198
68.png,38.88680431944955,36.30060915311879,5.126727581978549,8989.79154341906,12924.541212803862,0.34237148089909486
69.png,41.667875433896036,38.95098719754121,35.54136551201695,9998.12078937018,27589.366312145732,0.28661460592694943
