11.png,25.675456371735642,25.675456371735642,25.675403965411864,17407.702077091857,17860.040137596603,3.422990647885304e-10
12.png,28.956337218114584,29.394934915848587,29.80548319061314,15218.646874824557,16316.974958645962,0.08738973283470003
13.png,11.954299554183796,11.95621570644768,11.951894718792952,20402.166237942984,21750.286788937123,5.545711887237887e-06
14.png,45.42255725274941,45.42255725274941,45.42255725274941,14463.643741516822,13715.732075908862,0.0
15.png,6.010257193786669,6.010257193786669,6.010257193786669,23042.759376254246,21480.97633774428,0.0
16.png,16.59574628270247,16.596249764728338,16.59659796725004,18593.14829001255,18769.73930014099,1.1142332912968692e-08
17.png,7.296915189433702,7.3219021550225305,7.341805700382404,21054.548106816612,19208.0167965585,5.8872169090287265e-05
18.png,18.276190476190564,18.276190476190564,18.276190476190564,20030.89243784104,19548.60299066495,0.0
19.png,12.6328738529832,12.773942277115681,13.400090102169434,18409.73519558031,18420.756626115628,0.006523693153886162
20.png,2.3111071554518356,2.302704332785495,2.072698814755502,24942.60845335498,26319.474564938613,0.008571228422703036
21.png,7.8885983379502544,7.891534626038862,7.896498614958668,21803.27298847165,22290.55645599686,2.007419546252978e-06
22.png,30.91109877913413,30.91219940806493,30.913383277839387,16989.185092285137,15901.784089561464,2.1188012632296187e-08
23.png,15.995148437500168,15.995148437500168,15.995148437500168,17284.48551326891,19390.2876404801,0.0
24.png,21.19185135701664,21.257036834752732,21.548045844024465,17794.560994696178,16798.54847415568,0.0027861342483020573
25.png,26.191296296296354,26.191296296296354,26.19129012345683,12770.405048565848,13807.755085007486,3.008530958621588e-11
26.png,7.676893004115224,7.676893004115224,7.676888888888882,21823.092518717098,23179.11227655704,6.062464154782472e-13
27.png,11.325884773662443,11.328078189300571,11.331666666666468,20223.6024619582,17190.973546478413,3.421255126299136e-07
28.png,17.498148148148154,17.358648148148113,17.417611111111178,14907.948981634658,15163.84302855733,5.1322234595544983e-05
29.png,31.45553721002433,31.62383899078319,31.374213073018616,23413.968195984635,19777.062463906383,0.002006119505989723
30.png,25.699694444444127,25.183097222222035,24.747990740740462,16940.825099847054,20565.523932402743,0.013337974926829662
31.png,16.671011182394025,16.643831807257417,16.65503406359869,19826.61747824311,14542.715106370635,3.7812857931124265e-05
33.png,34.95878212396082,34.94256424792161,34.947430083144596,19067.41475709223,22464.61732428558,0.00041216268642905155
